VNUM	LOCALE_NAME
715008	[IN;41860] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
715009	[IN;41860] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
715010	[IN;41862] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
715011	[IN;41862] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
715012	[IN;41862] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
715013	[IN;41862] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
715014	[IN;41862] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
715015	[IN;41862] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
715016	[IN;41862] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
715017	[IN;41862] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
715018	[IN;41862] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
715019	[IN;41862] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721000	[IN;19] (B)
721001	[IN;1009] (B)
721002	[IN;7009] (B)
721003	[IN;6009] (B)
721004	[IN;13006] (B)
721005	[IN;17006] (B)
721006	[IN;16006] (B)
721007	[IN;15006] (B)
721008	[IN;14006] (B)
721009	[IN;11209] (B)
721010	[IN;12206] (B)
721019	[IN;45644] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721020	[IN;45646] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721021	[IN;41904] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721022	[IN;41906] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721023	[IN;71126] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721024	[IN;76030] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721025	[IN;83006] (B)
721026	[IN;83007] (B)
721030	[IN;41901] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721031	[IN;41901] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721032	[IN;41901] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721033	[IN;41901] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721034	[IN;41901] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721035	[IN;41901] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721036	[IN;41901] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721037	[IN;41901] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721038	[IN;41901] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721039	[IN;41901] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721040	[IN;41903] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721041	[IN;41903] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721042	[IN;41903] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721043	[IN;41903] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721044	[IN;41903] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721045	[IN;41903] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721046	[IN;41903] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721047	[IN;41903] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721048	[IN;41903] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721049	[IN;41903] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721050	[IN;45641] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721051	[IN;45641] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721052	[IN;45641] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721053	[IN;45641] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721054	[IN;45641] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721055	[IN;45641] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721056	[IN;45641] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721057	[IN;45641] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721058	[IN;45641] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721059	[IN;45641] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721060	[IN;45643] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721061	[IN;45643] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721062	[IN;45643] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721063	[IN;45643] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721064	[IN;45643] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
721065	[IN;45643] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721066	[IN;45643] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721067	[IN;45643] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721068	[IN;45643] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721069	[IN;45643] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721070	[IN;40143] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721071	[IN;40144] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721072	[IN;40143] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721073	[IN;40147] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721074	[IN;40149] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721075	[IN;40145] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721076	[IN;40148] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
721077	[IN;40146] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
703060	[IN;71085] ([LI;NPC_LOCATION_HELPER_MAP_CATEGORY_NEW_WORLD_FIELD])
703061	[IN;39004] ([LI;NPC_LOCATION_HELPER_MAP_CATEGORY_NEW_WORLD_FIELD])
703062	[IN;71084] ([LI;NPC_LOCATION_HELPER_MAP_CATEGORY_NEW_WORLD_FIELD])
703063	[IN;71085] ([LG;HIGH_LEVEL])
703064	[IN;39004] ([LG;HIGH_LEVEL])
703065	[IN;71084] ([LG;HIGH_LEVEL])
713050	[IN;83010] ([LG;SERVER_STATUS_SPECIAL])
600142	[LI;QUEST_UI_TEXT_LEVELUP] [LI;MYSHOP_DECO_OK]
721011	[IN;11409] (B)
721012	[IN;12366] (B)
721013	[IN;11609] (B)
721014	[IN;12486] (B)
721015	[IN;11809] (B)
721016	[IN;12646] (B)
721017	[IN;21009] (B)
721018	[IN;21506] (B)
