Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
12023	mavi_ejderha_suiti_3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12024	534	39075	15	LEVEL	82	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	12	APPLY_NONE	0	0	154	0	26	0	15	0	0	0	0	0	3	0
12024	mavi_ejderha_suiti_4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12025	535	39075	15	LEVEL	82	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	16	APPLY_NONE	0	0	154	0	26	0	20	0	0	0	0	30	3	0
12025	mavi_ejderha_suiti_5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12026	536	39075	15	LEVEL	84	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	20	APPLY_NONE	0	0	154	0	26	0	25	0	0	0	0	40	3	0
12026	mavi_ejderha_suiti_6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12027	537	39075	15	LEVEL	84	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	24	APPLY_NONE	0	0	154	0	26	0	30	0	0	0	0	50	3	0
12027	mavi_ejderha_suiti_7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12028	538	39075	15	LEVEL	86	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	29	APPLY_NONE	0	0	154	0	26	0	35	0	0	0	0	65	3	0
12028	mavi_ejderha_suiti_8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12029	539	39075	15	LEVEL	88	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	34	APPLY_NONE	0	0	154	0	26	0	40	0	0	0	0	80	3	0
12029	mavi_ejderha_suiti_9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	0	0	39075	15	LEVEL	90	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	40	APPLY_NONE	0	0	154	0	26	0	45	0	0	0	0	100	3	0
12030	aura_tas_zirhi_0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12031	531	39075	15	LEVEL	80	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	2	APPLY_NONE	0	0	154	0	26	0	0	0	0	0	0	0	3	0
12031	aura_tas_zirhi_1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12032	532	39075	15	LEVEL	80	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	5	APPLY_NONE	0	0	154	0	26	0	5	0	0	0	0	0	3	0
12032	aura_tas_zirhi_2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12033	533	39075	15	LEVEL	80	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	8	APPLY_NONE	0	0	154	0	26	0	10	0	0	0	0	0	3	0
12033	aura_tas_zirhi_3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12034	534	39075	15	LEVEL	82	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	12	APPLY_NONE	0	0	154	0	26	0	15	0	0	0	0	0	3	0
12034	aura_tas_zirhi_4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12035	535	39075	15	LEVEL	82	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	16	APPLY_NONE	0	0	154	0	26	0	20	0	0	0	0	30	3	0
12035	aura_tas_zirhi_5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12036	536	39075	15	LEVEL	84	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	20	APPLY_NONE	0	0	154	0	26	0	25	0	0	0	0	40	3	0
12036	aura_tas_zirhi_6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12037	537	39075	15	LEVEL	84	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	24	APPLY_NONE	0	0	154	0	26	0	30	0	0	0	0	50	3	0
12037	aura_tas_zirhi_7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12038	538	39075	15	LEVEL	86	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	29	APPLY_NONE	0	0	154	0	26	0	35	0	0	0	0	65	3	0
12038	aura_tas_zirhi_8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12039	539	39075	15	LEVEL	88	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	34	APPLY_NONE	0	0	154	0	26	0	40	0	0	0	0	80	3	0
12039	aura_tas_zirhi_9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	0	0	39075	15	LEVEL	90	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	40	APPLY_NONE	0	0	154	0	26	0	45	0	0	0	0	100	3	0
12040	ejderha_elbisesi_0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12041	531	39075	15	LEVEL	80	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	2	APPLY_NONE	0	0	154	0	26	0	0	0	0	0	0	0	3	0
12041	ejderha_elbisesi_1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12042	532	39075	15	LEVEL	80	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	5	APPLY_NONE	0	0	154	0	26	0	5	0	0	0	0	0	3	0
12042	ejderha_elbisesi_2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12043	533	39075	15	LEVEL	80	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	8	APPLY_NONE	0	0	154	0	26	0	10	0	0	0	0	0	3	0
12043	ejderha_elbisesi_3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12044	534	39075	15	LEVEL	82	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	12	APPLY_NONE	0	0	154	0	26	0	15	0	0	0	0	0	3	0
12044	ejderha_elbisesi_4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12045	535	39075	15	LEVEL	82	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	16	APPLY_NONE	0	0	154	0	26	0	20	0	0	0	0	30	3	0
12045	ejderha_elbisesi_5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12046	536	39075	15	LEVEL	84	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	20	APPLY_NONE	0	0	154	0	26	0	25	0	0	0	0	40	3	0
12046	ejderha_elbisesi_6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12047	537	39075	15	LEVEL	84	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	24	APPLY_NONE	0	0	154	0	26	0	30	0	0	0	0	50	3	0
12047	ejderha_elbisesi_7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12048	538	39075	15	LEVEL	86	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	29	APPLY_NONE	0	0	154	0	26	0	35	0	0	0	0	65	3	0
12048	ejderha_elbisesi_8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	12049	539	39075	15	LEVEL	88	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	34	APPLY_NONE	0	0	154	0	26	0	40	0	0	0	0	80	3	0
12049	ejderha_elbisesi_9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	3000	10000	0	0	39075	15	LEVEL	90	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	20	APPLY_HP_REGEN	40	APPLY_NONE	0	0	154	0	26	0	45	0	0	0	0	100	3	0
12050	kyanit_zirh0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	12051	631	39077	10	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	10	APPLY_RESIST_HUMAN	5	APPLY_NONE	0	0	204	0	31	0	0	0	0	0	0	0	3	0
12051	kyanit_zirh1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	12052	632	39077	10	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	11	APPLY_RESIST_HUMAN	6	APPLY_NONE	0	0	204	0	31	0	7	0	0	0	0	0	3	0
12052	kyanit_zirh2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	12053	633	39077	10	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	12	APPLY_RESIST_HUMAN	7	APPLY_NONE	0	0	204	0	31	0	11	0	0	0	0	0	3	0
12053	kyanit_zirh3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	12054	634	39077	10	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	13	APPLY_RESIST_HUMAN	8	APPLY_NONE	0	0	204	0	31	0	16	0	0	0	0	0	3	0
12054	kyanit_zirh4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	12055	635	39077	10	LEVEL	114	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	14	APPLY_RESIST_HUMAN	9	APPLY_NONE	0	0	204	0	31	0	23	0	0	0	0	30	3	0
12055	kyanit_zirh5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	12056	636	39077	10	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	15	APPLY_RESIST_HUMAN	10	APPLY_NONE	0	0	204	0	31	0	32	0	0	0	0	40	3	0
12056	kyanit_zirh6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	12057	637	39077	10	LEVEL	116	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	16	APPLY_RESIST_HUMAN	11	APPLY_NONE	0	0	204	0	31	0	44	0	0	0	0	50	3	0
12057	kyanit_zirh7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	12058	638	39077	10	LEVEL	117	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	17	APPLY_RESIST_HUMAN	12	APPLY_NONE	0	0	204	0	31	0	61	0	0	0	0	65	3	0
12058	kyanit_zirh8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	12059	639	39077	10	LEVEL	118	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	18	APPLY_RESIST_HUMAN	13	APPLY_NONE	0	0	204	0	31	0	84	0	0	0	0	80	3	0
12059	kyanit_zirh9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	39077	10	LEVEL	120	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	20	APPLY_RESIST_HUMAN	15	APPLY_NONE	0	0	204	0	31	0	118	0	0	0	0	100	3	0
12060	kyanit_giysi0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	12061	631	39077	10	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	10	APPLY_RESIST_HUMAN	5	APPLY_NONE	0	0	204	0	31	0	0	0	0	0	0	0	3	0
12061	kyanit_giysi1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	12062	632	39077	10	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	11	APPLY_RESIST_HUMAN	6	APPLY_NONE	0	0	204	0	31	0	7	0	0	0	0	0	3	0
12062	kyanit_giysi2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	12063	633	39077	10	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	12	APPLY_RESIST_HUMAN	7	APPLY_NONE	0	0	204	0	31	0	11	0	0	0	0	0	3	0
12063	kyanit_giysi3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	12064	634	39077	10	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	13	APPLY_RESIST_HUMAN	8	APPLY_NONE	0	0	204	0	31	0	16	0	0	0	0	0	3	0
12064	kyanit_giysi4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	12065	635	39077	10	LEVEL	114	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	14	APPLY_RESIST_HUMAN	9	APPLY_NONE	0	0	204	0	31	0	23	0	0	0	0	30	3	0
12065	kyanit_giysi5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	12066	636	39077	10	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	15	APPLY_RESIST_HUMAN	10	APPLY_NONE	0	0	204	0	31	0	32	0	0	0	0	40	3	0
12066	kyanit_giysi6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	12067	637	39077	10	LEVEL	116	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	16	APPLY_RESIST_HUMAN	11	APPLY_NONE	0	0	204	0	31	0	44	0	0	0	0	50	3	0
12067	kyanit_giysi7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	12068	638	39077	10	LEVEL	117	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	17	APPLY_RESIST_HUMAN	12	APPLY_NONE	0	0	204	0	31	0	61	0	0	0	0	65	3	0
12068	kyanit_giysi8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	12069	639	39077	10	LEVEL	118	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	18	APPLY_RESIST_HUMAN	13	APPLY_NONE	0	0	204	0	31	0	84	0	0	0	0	80	3	0
12069	kyanit_giysi9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	39077	10	LEVEL	120	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	20	APPLY_RESIST_HUMAN	15	APPLY_NONE	0	0	204	0	31	0	118	0	0	0	0	100	3	0
12070	kyanit_plaka_zirhi0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	12071	631	39077	10	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	10	APPLY_RESIST_HUMAN	5	APPLY_NONE	0	0	204	0	31	0	0	0	0	0	0	0	3	0
12071	kyanit_plaka_zirhi1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	12072	632	39077	10	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	11	APPLY_RESIST_HUMAN	6	APPLY_NONE	0	0	204	0	31	0	7	0	0	0	0	0	3	0
12072	kyanit_plaka_zirhi2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	12073	633	39077	10	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	12	APPLY_RESIST_HUMAN	7	APPLY_NONE	0	0	204	0	31	0	11	0	0	0	0	0	3	0
12073	kyanit_plaka_zirhi3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	12074	634	39077	10	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	13	APPLY_RESIST_HUMAN	8	APPLY_NONE	0	0	204	0	31	0	16	0	0	0	0	0	3	0
12074	kyanit_plaka_zirhi4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	12075	635	39077	10	LEVEL	114	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	14	APPLY_RESIST_HUMAN	9	APPLY_NONE	0	0	204	0	31	0	23	0	0	0	0	30	3	0
12075	kyanit_plaka_zirhi5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	12076	636	39077	10	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	15	APPLY_RESIST_HUMAN	10	APPLY_NONE	0	0	204	0	31	0	32	0	0	0	0	40	3	0
12076	kyanit_plaka_zirhi6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	12077	637	39077	10	LEVEL	116	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	16	APPLY_RESIST_HUMAN	11	APPLY_NONE	0	0	204	0	31	0	44	0	0	0	0	50	3	0
12077	kyanit_plaka_zirhi7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	12078	638	39077	10	LEVEL	117	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	17	APPLY_RESIST_HUMAN	12	APPLY_NONE	0	0	204	0	31	0	61	0	0	0	0	65	3	0
12078	kyanit_plaka_zirhi8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	12079	639	39077	10	LEVEL	118	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	18	APPLY_RESIST_HUMAN	13	APPLY_NONE	0	0	204	0	31	0	84	0	0	0	0	80	3	0
12079	kyanit_plaka_zirhi9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	39077	10	LEVEL	120	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	20	APPLY_RESIST_HUMAN	15	APPLY_NONE	0	0	204	0	31	0	118	0	0	0	0	100	3	0
12080	kyanit_kiyafet0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	12081	631	39077	10	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_KILL_HP_RECOVER	10	APPLY_RESIST_HUMAN	5	APPLY_NONE	0	0	204	0	31	0	0	0	0	0	0	0	3	0
